rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
1675249743288077935,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249743387991711,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249743477903987,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249743577845428,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249743677962545,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249743798246013,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249743887963490,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249743987905941,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744088313575,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744188341337,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744278105662,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744377989192,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744498902595,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744598270780,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744687870311,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744787918072,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744888536648,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249744978006627,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745078067507,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745177805654,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745298113288,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745387902175,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745488281414,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745587895451,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745678605365,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745778005958,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745878216368,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249745978132577,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746098406770,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746188076237,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746289275216,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746388005892,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746477921172,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746578453717,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746678000357,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746797981427,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746898156115,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249746988156165,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
1675249747088199181,,9.53322812357,0.432392242034,0.0,,0.0,0.0,0.463277298363,0.886213374319
