rosbagTimestamp,position,x,y,z,orientation,x,y,z,w
1675248820398940458,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248820498966742,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248820588984058,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248820689239491,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248820788968317,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248820880469643,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248820978722441,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821078949197,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821199014679,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821299460987,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821389050865,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821489151526,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821589255156,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821679096969,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821778712398,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821878974832,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248821999167356,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822089204057,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822188850958,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822289285081,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822378728910,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822478956731,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822578868503,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822699051659,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822798930769,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822889061244,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248822988794505,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823088903152,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823178717863,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823279215957,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823378851970,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823498859946,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823589503831,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823689114414,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823789368076,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823878706966,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248823978640862,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824078989666,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824198851557,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824299075239,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824388749424,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824488904121,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824588995074,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824679105841,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824778674079,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824878923325,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248824999077458,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825089331027,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825188671733,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825289069316,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825379343232,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825478921744,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825578940210,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825699072970,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825799331520,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825889583315,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248825988893091,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826088830264,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826178830741,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826279025830,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826378885102,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826499032597,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826589952971,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826689091517,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826788787856,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826889151196,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248826978727432,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827079400327,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827199094437,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827299111895,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827389159763,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827488967873,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827589136521,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827679205022,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827778712750,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827878893133,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248827999015531,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828099558713,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828188784112,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828289057138,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828388901990,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828478952751,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828578834288,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828699595851,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828798986267,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828889216247,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248828988869098,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829088994692,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829178675099,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829278984521,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829378824043,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829498982189,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829598954535,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829689136994,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829788869456,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829889109031,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248829978609459,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830078860578,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830199176091,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830298929776,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830389354734,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830488921836,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830589150397,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830689190710,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830778665761,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830878971035,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248830999297046,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831098988210,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831188834716,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831289206886,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831389450625,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831478911307,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831578889140,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831678921291,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831799189183,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831890171575,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248831988900634,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832089003349,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832178665908,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832278887550,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832379061532,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832499050234,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832599091989,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832689333956,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832788761474,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832888802861,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248832979071960,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833078669032,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833179434764,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833298884401,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833388754953,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833488695960,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833588745587,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833678795611,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833778808162,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833878898452,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248833998920215,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248834098878636,,10.300939917,-0.421446448698,0.0,,0.0,0.0,0.726253821684,0.687426640805
1675248834188911364,,10.3008756588,-0.420271041617,0.0,,0.0,0.0,0.725775087678,0.68793206213
1675248834289702750,,10.3006692978,-0.416075148668,0.0,,0.0,0.0,0.722102749819,0.691785818519
1675248834389117534,,10.3005018629,-0.412096169311,0.0,,0.0,0.0,0.719524177387,0.694467391715
1675248834478693026,,10.3003571943,-0.407872155069,0.0,,0.0,0.0,0.716383436172,0.697706795423
1675248834579008140,,10.3001971912,-0.401215252801,0.0,,0.0,0.0,0.71278442913,0.701383174584
1675248834678764531,,10.3000871086,-0.393908506715,0.0,,0.0,0.0,0.709750121181,0.704453522586
1675248834798909204,,10.3000347698,-0.385380118181,0.0,,0.0,0.0,0.706725572416,0.707487784554
1675248834899036412,,10.3000734672,-0.374463176576,0.0,,0.0,0.0,0.702482706371,0.711700813018
1675248834988893795,,10.3002826302,-0.360790926817,0.0,,0.0,0.0,0.697878284354,0.716216378078
1675248835088828713,,10.3007520649,-0.344625495837,0.0,,0.0,0.0,0.692558971382,0.721361262585
1675248835188809140,,10.3015135312,-0.32709042088,0.0,,0.0,0.0,0.686717890985,0.726924025054
1675248835278877659,,10.3026111307,-0.30853538548,0.0,,0.0,0.0,0.680929962418,0.732348541531
1675248835378891596,,10.3040624494,-0.289263549218,0.0,,0.0,0.0,0.675324916946,0.737520343145
1675248835478936143,,10.3059471922,-0.268477728668,0.0,,0.0,0.0,0.66912991029,0.74314545222
1675248835599067059,,10.3084291199,-0.24549570008,0.0,,0.0,0.0,0.662435218005,0.749119204097
1675248835699007669,,10.3115965959,-0.220557302264,0.0,,0.0,0.0,0.654705682312,0.755883899517
1675248835788935143,,10.3293242038,-0.192525940529,0.0,,0.0,0.0,0.642056625416,0.766657217901
1675248835889117164,,10.3345989657,-0.163604270385,0.0,,0.0,0.0,0.633274758183,0.773927051245
1675248835978663020,,10.3410051275,-0.13251648334,0.0,,0.0,0.0,0.623741125194,0.781630992695
1675248836078827091,,10.3486642599,-0.0994128802569,0.0,,0.0,0.0,0.613642198913,0.789584227118
1675248836178816388,,10.3575662006,-0.0651050699691,0.0,,0.0,0.0,0.603026717183,0.797720990299
1675248836299863394,,10.3675876022,-0.030272509987,0.0,,0.0,0.0,0.592177283956,0.805807709299
1675248836399176281,,10.3789387427,0.00544612057333,0.0,,0.0,0.0,0.580718405969,0.814104497573
1675248836489282556,,10.4140551037,0.0323746169061,0.0,,0.0,0.0,0.567151092853,0.823613767415
1675248836589416828,,10.4291436358,0.0714070410519,0.0,,0.0,0.0,0.554154078252,0.832414114222
1675248836689177007,,10.446445662,0.112088158867,0.0,,0.0,0.0,0.540200014936,0.84153665628
1675248836778704344,,10.4662129966,0.154639342361,0.0,,0.0,0.0,0.525268302545,0.850936666469
1675248836878998529,,10.4882624207,0.198114796071,0.0,,0.0,0.0,0.510114238059,0.860106658578
1675248836978768431,,10.5262227592,0.244973337394,0.0,,0.0,0.0,0.492847904386,0.870115476901
1675248837099870999,,10.5520967137,0.287646337679,0.0,,0.0,0.0,0.477030903792,0.878886521018
1675248837188912584,,10.5785336408,0.32783454429,0.0,,0.0,0.0,0.461596140832,0.887090188633
1675248837289167221,,10.6056060756,0.366032051116,0.0,,0.0,0.0,0.446463681216,0.894801755337
1675248837389147832,,10.6323119002,0.401231406376,0.0,,0.0,0.0,0.432924418026,0.901430223743
1675248837489320655,,10.6609894204,0.436628842974,0.0,,0.0,0.0,0.418240560291,0.908336299906
1675248837578671039,,10.7000530727,0.479239933407,0.0,,0.0,0.0,0.404765242218,0.914420635535
1675248837678793817,,10.7330575675,0.515271863722,0.0,,0.0,0.0,0.389006747057,0.9212349053
1675248837799123912,,10.7678465518,0.550611047118,0.0,,0.0,0.0,0.372459984923,0.928048252857
1675248837899155058,,10.8036693259,0.584590265447,0.0,,0.0,0.0,0.356625396722,0.934247465296
1675248837989475620,,10.841036355,0.61769820485,0.0,,0.0,0.0,0.340915955532,0.940093777909
1675248838088982360,,10.8779527032,0.665116080171,0.0,,0.0,0.0,0.329464901832,0.94416782325
1675248838188847348,,10.9159200976,0.695036120429,0.0,,0.0,0.0,0.314695791106,0.949192582704
1675248838278952123,,10.9553407821,0.724094525539,0.0,,0.0,0.0,0.30013690193,0.953896136956
1675248838379097093,,10.9960662259,0.75227830808,0.0,,0.0,0.0,0.285837882493,0.958277989381
1675248838478798855,,11.0375509508,0.7792048642,0.0,,0.0,0.0,0.27116022402,0.96253422428
1675248838599327366,,11.0801277342,0.804982858675,0.0,,0.0,0.0,0.256989061767,0.966414311842
1675248838699629144,,11.0968129046,0.821143471017,0.0,,0.0,0.0,0.241752663353,0.970337904939
1675248838789171201,,11.1409835185,0.844383398595,0.0,,0.0,0.0,0.228520148608,0.973539183433
1675248838889534207,,11.1855843696,0.866340017345,0.0,,0.0,0.0,0.215956583814,0.97640296697
1675248838979167663,,11.2308836571,0.887217656864,0.0,,0.0,0.0,0.203408821838,0.979093892943
1675248839078697417,,11.2607499951,0.906260769105,0.0,,0.0,0.0,0.191361402687,0.981519645021
1675248839179036208,,11.3070166138,0.924807995429,0.0,,0.0,0.0,0.178984318255,0.983851926775
1675248839278712977,,11.3536418538,0.942188407894,0.0,,0.0,0.0,0.16719963101,0.985923061598
1675248839398841104,,11.4009088748,0.958469264432,0.0,,0.0,0.0,0.155371272662,0.987856147236
1675248839488944736,,11.4484232961,0.973621054298,0.0,,0.0,0.0,0.144350939841,0.989526556575
1675248839589081273,,11.487099992,0.982924997409,0.0,,0.0,0.0,0.131763500049,0.991281181126
1675248839689334679,,11.5352851348,0.995843430605,0.0,,0.0,0.0,0.123019887759,0.992404205561
1675248839778633861,,11.5835538029,1.00789242729,0.0,,0.0,0.0,0.115040725471,0.993360776095
1675248839878721925,,11.6321057028,1.01918525698,0.0,,0.0,0.0,0.108217307644,0.994127262641
1675248839978757024,,11.6752193048,1.02928008196,0.0,,0.0,0.0,0.101900523454,0.994794593532
1675248840099303877,,11.7241780758,1.03931986799,0.0,,0.0,0.0,0.0952087345074,0.995457330514
1675248840199042033,,11.7732828747,1.04869648071,0.0,,0.0,0.0,0.0888810723722,0.996042245577
1675248840289418732,,11.8225299517,1.05747673604,0.0,,0.0,0.0,0.0835090775248,0.996507016519
1675248840389147286,,11.8784644604,1.0748592416,0.0,,0.0,0.0,0.0776219013406,0.996982868675
1675248840489194664,,11.9276791939,1.08252054319,0.0,,0.0,0.0,0.0741443581755,0.997247519
1675248840579038614,,11.9769555451,1.08986411594,0.0,,0.0,0.0,0.071436276185,0.997445165633
1675248840678879948,,12.0262586243,1.09695935872,0.0,,0.0,0.0,0.0701168082943,0.997538787815
1675248840778645683,,12.0755351552,1.10390864453,0.0,,0.0,0.0,0.0691410070347,0.997606897102
1675248840900952777,,12.1147071897,1.10400121445,0.0,,0.0,0.0,0.0659068025624,0.997825783078
1675248840988901199,,12.164400442,1.11059711489,0.0,,0.0,0.0,0.0656711649667,0.997841319094
1675248841088793245,,12.2140033017,1.11717359998,0.0,,0.0,0.0,0.0664623966043,0.997788930505
1675248841188898917,,12.2634385164,1.12380975604,0.0,,0.0,0.0,0.0679030094839,0.997691927051
1675248841289079758,,12.316758496,1.12960689161,0.0,,0.0,0.0,0.0694312252547,0.997586740569
1675248841378758866,,12.3662946438,1.13656007722,0.0,,0.0,0.0,0.071679489177,0.997427717096
1675248841479001180,,12.415682892,1.1437744461,0.0,,0.0,0.0,0.0751549819635,0.99717186517
1675248841599269901,,12.4654608015,1.15138292949,0.0,,0.0,0.0,0.0787584985642,0.99689372498
1675248841698974891,,12.5160217265,1.16424464253,0.0,,0.0,0.0,0.0824723041179,0.996593356918
1675248841789073722,,12.5651060207,1.17247805502,0.0,,0.0,0.0,0.0861658729306,0.996280804965
1675248841889459765,,12.6141429978,1.18108804116,0.0,,0.0,0.0,0.0902463923373,0.995919468968
1675248841988797056,,12.6628479559,1.19005164381,0.0,,0.0,0.0,0.0943439577522,0.995539661508
1675248842078939057,,12.711816598,1.19949180585,0.0,,0.0,0.0,0.0991887838055,0.995068633395
1675248842180116695,,12.7694991881,1.20776065132,0.0,,0.0,0.0,0.10688095058,0.994271825208
1675248842299360476,,12.8181884451,1.21842426386,0.0,,0.0,0.0,0.111574071752,0.993756120239
1675248842398919756,,12.866676693,1.22958033048,0.0,,0.0,0.0,0.117158650103,0.993113211425
1675248842488876012,,12.9151141411,1.24125622252,0.0,,0.0,0.0,0.122470892405,0.99247210566
1675248842588862289,,12.9579376468,1.25362074069,0.0,,0.0,0.0,0.12582519068,0.992052428751
1675248842689132486,,13.0061711397,1.26613945234,0.0,,0.0,0.0,0.131113075683,0.991367419973
1675248842778713773,,13.0542664509,1.2791709106,0.0,,0.0,0.0,0.136589042242,0.990627797682
1675248842878911209,,13.1023462194,1.29276055968,0.0,,0.0,0.0,0.141516556596,0.989935888939
1675248842978730100,,13.1481191357,1.30499707093,0.0,,0.0,0.0,0.14668584447,0.989183129169
1675248843098961548,,13.1959671773,1.31959690519,0.0,,0.0,0.0,0.151763661912,0.98841681032
1675248843198897883,,13.2435633413,1.33463663866,0.0,,0.0,0.0,0.156471293494,0.987682506837
1675248843299063131,,13.290936302,1.3500863597,0.0,,0.0,0.0,0.160572542576,0.987024041536
1675248843389689552,,13.3382197462,1.36593066222,0.0,,0.0,0.0,0.164217233081,0.986424198993
1675248843489123119,,13.3839166303,1.39290596737,0.0,,0.0,0.0,0.170778786464,0.985309396126
1675248843579220745,,13.4308144872,1.40972602012,0.0,,0.0,0.0,0.174425679491,0.984670341959
1675248843678769311,,13.4776800002,1.42691839514,0.0,,0.0,0.0,0.177992948134,0.984031762909
1675248843778852023,,13.5243259995,1.44440540436,0.0,,0.0,0.0,0.181243112645,0.983438322478
1675248843899229227,,13.568574883,1.46143203524,0.0,,0.0,0.0,0.181019325001,0.983479539175
1675248843989364932,,13.6154129629,1.47932443491,0.0,,0.0,0.0,0.183442917209,0.983030363786
1675248844088880103,,13.6621086495,1.49744799264,0.0,,0.0,0.0,0.186542669291,0.982446859903
1675248844188844100,,13.7086642564,1.51583606965,0.0,,0.0,0.0,0.189196166039,0.981939311137
1675248844279423569,,13.7551392667,1.53448424664,0.0,,0.0,0.0,0.192049935942,0.981385154822
1675248844378944165,,13.7959374461,1.5560623691,0.0,,0.0,0.0,0.194314928227,0.980939197233
1675248844478802730,,13.8421138987,1.5751459899,0.0,,0.0,0.0,0.197326141541,0.980337897801
1675248844599144140,,13.888249851,1.59457888763,0.0,,0.0,0.0,0.200600296184,0.979673170588
1675248844699142735,,13.9340732975,1.61419941042,0.0,,0.0,0.0,0.20297314397,0.979184304831
1675248844788762451,,13.973701932,1.62794863862,0.0,,0.0,0.0,0.205507091838,0.978655626461
1675248844889020595,,14.019414751,1.64806897236,0.0,,0.0,0.0,0.20795250099,0.978138925374
